bulan,kode_outlet,no_penerimaan,no_retur,kode_obat,kode_kreditur,satuan_utuh,isi,qty_retur,harga_satuan,jml_retur,is_konsinyasi
3,BX07,RR1112R9018116132,RE1112R906480514,13087563,1000003002,DUS,1,5,0,0,TRUE
3,BX29,RR1112TL02435111A,RE1112TL0648199F,13021968,1000002358,BT,1,3,0,0,TRUE
3,BX07,RR1112R9022362432,RE1112R90648056R,13021810,1000003862,BT,1,1,0,0,TRUE
3,BX12,RC1112RP07902499C,RE1112RP06410853,13022468,1000002580,BT,1,1,37905,37905,FALSE
3,BX41,RR1113F1022337796,RE1113F10641416F,13082851,1000003564,BT,1,1,0,0,TRUE
3,BX31,RR1112TN02061263P,RE1112TN0647719N,13095207,1000002358,BT,1,4,0,0,TRUE
3,BX19,RR1112T602059273P,RE1112T606486306,13095207,1000002358,BT,1,3,0,0,TRUE
3,BX01,RR1112NJ02391346P,RE1112NJ06478564,13095207,1000002358,BT,1,5,0,0,TRUE
3,BX03,RR1112QX02556428I,RE1112QX0648496M,13096051,1000003862,BT,1,6,0,0,TRUE
3,BX01,RR1112NJ022219519,RE1112NJ06478537,13095505,1000002358,BT,1,2,0,0,TRUE
3,BX27,RR1112TJ01974435G,RE1112TJ06479235,13091312,1000011699,BT,1,2,0,0,TRUE
3,BX27,RR1112TJ01974435G,RE1112TJ06479235,13091309,1000011699,BT,1,1,0,0,TRUE
3,BX01,RR1112NJ02155478M,RE1112NJ06478626,13095207,1000002358,BT,1,1,0,0,TRUE
3,BX22,RR1112T90792481B,RE1112T90647863J,13021786,1000003862,BT,1,2,0,0,TRUE
3,BX27,RR1112TJ024376988,RE1112TJ0648412B,13095377,1000002568,BT,1,1,0,0,TRUE
3,BX04,RR1112R102245128B,RE1112R106499386,13085798,1000003862,BT,1,2,0,0,TRUE
3,BX41,RR1113F1025829906,RE1113F10642123H,13085274,1000003862,BT,1,1,0,0,TRUE
3,BX41,RR1113F102584570E,RE1113F10642060D,13021980,1000002358,BT,1,1,0,0,TRUE
3,BX25,RR1112TF02543331F,RE1112TF06479537,13091309,1000011699,BT,1,4,0,0,TRUE
3,BX07,RR1112R901282477B,RE1112R90648552Q,13085375,1000010086,BT,1,1,0,0,TRUE
3,BX40,RC1113F2047657990,RE1113F206415484,13070396,1000003198,TUB,1,3,35163,105488,FALSE
3,BX25,RR1112TF02058827K,RE1112TF0648180A,13095207,1000002358,BT,1,4,0,0,TRUE
3,BX27,RR1112TJ022021876,RE1112TJ0641602P,13084967,1000003862,BT,1,5,0,0,TRUE
3,BX50,RR1113UR0490363C,RE1113UR0648253D,13018494,1000002773,BH,1,6,0,0,TRUE
3,BX19,RR1112T6022193426,RE1112T606486315,13095503,1000002358,BT,1,1,0,0,TRUE
3,BX21,RR1112T802059213R,RE1112T80648328R,13095207,1000002358,BT,1,2,0,0,TRUE
3,BX38,RR11135401759335H,RE11135406501012,13086143,1000010086,BT,1,1,0,0,TRUE
3,BX31,RR1112TN024181240,RE1112TN0641921B,13022291,1000003384,BT,1,1,0,0,TRUE
3,BX07,RR1112R902482433J,RE1112R90650454C,13021927,1000002358,BT,1,1,0,0,TRUE
3,BX41,RR1113F102564688R,RE1113F106421773,13085192,1000003862,BT,1,1,0,0,TRUE
3,BX21,RR1112T8019739740,RE1112T806484055,13091312,1000011699,BT,1,2,0,0,TRUE
3,BX32,RC1112TP07980788K,RE1112TP06424381,13084473,1000003198,DUS,40,80,2367,189344,FALSE
3,BX38,RR111354025026813,RE1113540642796Q,13022343,1000003384,BT,1,1,0,0,TRUE
3,BX32,RC1112TP07475543C,RE1112TP0642498H,13083343,1000003271,TUB,1,2,36575,73150,FALSE
3,BX33,RR11132P023601689,RE11132P06486589,13021828,1000003862,BT,1,1,0,0,TRUE
3,BX03,RC1112QX0110822270,RE1112QX0650236N,13095424,1000002682,PC,1,800,2137,1709600,FALSE
3,BX12,RR1112RP02474401L,RE1112RP06431198,13022277,1000003384,BT,1,1,0,0,TRUE
3,BX09,RC1112RH057249742,RE1112RH0643274G,13015595,1000000043,BT,1,1,111090,111090,FALSE
3,BX33,RC11132P07162924A,RE11132P06432307,13020614,1000000043,DUS,1,1,63658,63658,FALSE
3,BX19,RR1112T602464390Q,RE1112T60650407M,13095421,1000008329,TUB,1,1,0,0,TRUE
3,BX07,RR1112R902222726M,RE1112R906434556,13095185,1000010086,BT,1,2,0,0,TRUE
3,BX22,RR1112T902207209O,RE1112T90650599N,13084683,1000003862,BT,1,2,0,0,TRUE
3,BX52,RR1114YY02568212G,RE1114YY0650876M,13076744,1000003384,BT,1,1,0,0,TRUE
3,BX52,RR1114YY02568212G,RE1114YY0650876M,13079715,1000003384,BT,1,1,0,0,TRUE
3,BX23,RC1112TC08267840B,RE1112TC06305740,13015930,1000002580,BT,1,2,37983,75965,FALSE
3,BX19,RR1112T602416744N,RE1112T60630607M,13085350,1000010086,BT,1,4,0,0,TRUE
3,BX21,RR1112T8024586483,RE1112T806329544,13084684,1000003862,BT,1,1,0,0,TRUE
3,BX03,RR1112QX02390475J,RE1112QX0630842L,13084684,1000003862,BT,1,2,0,0,TRUE
3,BX43,RR1113L302415094I,RE1113L30637115Q,13091309,1000011699,BT,1,3,0,0,TRUE
3,BX22,RR1112T902502517N,RE1112T90637172Q,13022343,1000003384,BT,1,2,0,0,TRUE
3,BX03,RC1112QX07644469K,RE1112QX0631374G,13015457,1000003470,TUB,1,5,34700,173500,FALSE
3,BX40,RC1113F207353254Q,RE1113F20636459L,13020250,1000002823,BH,1,1,69500,69500,FALSE
3,BX03,RC1112QX010979680H,RE1112QX0633560G,12005556,1000002823,DUS,200,400,110,44000,FALSE
3,BX03,RC1112QX0107809674,RE1112QX06445587,13087149,1000000043,DUS,1,2,431177,862354,FALSE
3,BX29,RC1112TL08228469F,RE1112TL0638909Q,13084944,1000000043,BT,1,1,117383,117383,FALSE
3,BX29,RC1112TL0517234C,RE1112TL0639371O,13078176,1000000043,BT,1,1,40871,40871,FALSE
3,BX03,RC1112QX0110793818,RE1112QX0627979M,13084353,1000002450,DUS,1,3,82350,247050,FALSE
3,BX32,RC1112TP08133596C,RE1112TP0628372I,12000762,1000000043,BT,1,2,32775,65550,FALSE
3,BX20,RC1112T7087792587,RE1112T70646382R,13091323,1000003198,PC,1,2,21059,42118,FALSE
3,BX25,RC1112TF09314790B,RE1112TF0641844L,13083520,1000003470,TUB,1,2,32592,65184,FALSE
3,BX22,RC1112T9089287277,RE1112T906462059,13021030,1000002432,DUS,1,3,45600,136800,FALSE
3,BX50,RC1113UR065829314,RE1113UR06400533,13082698,1000003470,BT,1,1,118750,118750,FALSE
3,BX14,RC1112RT06526720K,RE1112RT0641879C,12000886,1000000043,DUS,100,100,560,55944,FALSE
3,BX08,RC1112RE066714948,RE1112RE0640018A,13022647,1000002450,DUS,10,40,2352,94051,FALSE
3,BX12,RC1112RP07875152K,RE1112RP0641507C,13085704,1000003271,BT,1,2,19637,39274,FALSE
3,BX20,RC1112T707164297K,RE1112T706463810,13021054,1000003198,DUS,25,9,9080,81713,FALSE
3,BX20,RC1112T7063052791,RE1112T706465194,13084253,1000002450,DUS,30,30,1522,45650,FALSE
3,BX29,RC1112TL06184597B,RE1112TL06399201,12000789,1000000043,DUS,100,200,949,189715,FALSE
3,BX40,RC1113F2056469097,RE1113F206408581,12013616,2000000025,DUS,28,5,2126,10629,FALSE
3,BX01,RC1112NJ06401068L,RE1112NJ0647805F,13020622,1000000043,DUS,1,1,29064,29064,FALSE
3,BX01,RC1112NJ074262983,RE1112NJ0647897N,13078944,1000000043,BT,1,1,161922,161922,FALSE
3,BX04,RC1112R1080330614,RE1112R10648139F,12000745,1000000043,BT,1,2,32443,64885,FALSE
3,BX35,RC111351081340894,RE1113510640773F,13015456,1000003470,TUB,1,3,37400,112200,FALSE
3,BX34,RC11135N06899267P,RE11135N0640998F,12002103,1000003470,TUB,1,2,10555,21109,FALSE
3,BX21,RC1112T807827852I,RE1112T80642444A,13022561,1000002432,DUS,1,1,102460,102460,FALSE
3,BX51,RC11142X08474214P,RE11142X06439443,13087683,1000003470,PC,1,1,17101,17101,FALSE
3,BX51,RC11142X060506723,RE11142X06439541,12003821,1000003470,BT,1,1,31768,31768,FALSE
3,BX09,RC1112RH08134235G,RE1112RH0643255J,13023367,1000002432,BT,1,2,76824,153648,FALSE
3,BX33,RC11132P056854838,RE11132P0643374M,13083350,1000003271,PAK,1,2,80750,161500,FALSE
3,BX25,RC1112TF02888579I,RE1112TF0643156K,13021265,1000003613,BT,1,1,55759,55759,FALSE
3,BX51,RC11142X080193550,RE11142X0643974P,12005991,1000003470,DUS,1,1,182600,182600,FALSE
3,BX33,RC11132P08989765F,RE11132P06434109,13085319,1000003470,DUS,12,16,9275,148400,FALSE
3,BX51,RC11142X07673662H,RE11142X0643796L,13024645,1000002580,BT,1,1,23900,23900,FALSE
3,BX51,RC11142X050682913,RE11142X06439710,13015250,1000003470,BT,1,3,28416,85248,FALSE
3,BX51,RC11142X073624611,RE11142X0644306D,13019573,1000000043,BT,1,2,61015,122030,FALSE
3,BX35,RC11135107104189A,RE1113510638688M,13006213,1000003470,DUS,30,30,4320,129600,FALSE
3,BX29,RC1112TL06003416D,RE1112TL0638963K,13085704,1000003271,BT,1,3,20046,60138,FALSE
3,BX08,RC1112RE05324776C,RE1112RE0639641G,12006065,1000000043,DUS,100,100,1086,108585,FALSE
3,BX01,RC1112NJ011072981K,RE1112NJ0632476F,13005262,1000000043,DUS,28,28,15124,423450,FALSE
3,BX35,RC111351074807702,RE1113510638707A,12000821,1000000043,BT,1,6,41705,250230,FALSE
3,BX29,RC1112TL07605322C,RE1112TL0638889B,13021091,1000003470,DUS,1,1,14266,14266,FALSE
3,BX21,RC1112T809206240E,RE1112T80639359J,13076693,1000002450,KLG,1,1,276085,276085,FALSE
3,BX38,RC111354060530296,RE11135406388091,13022861,1000002580,BT,1,1,18145,18145,FALSE
3,BX35,RC111351074807702,RE11135106397336,12000821,1000000043,BT,1,3,41705,125115,FALSE
3,BX20,RC1112T704123423I,RE1112T706464524,13085250,1000010132,BH,1,2,49091,98182,FALSE
3,BX08,RC1112RE06035671M,RE1112RE06400680,13077983,1000002450,BT,1,2,33773,67545,FALSE
3,BX12,RC1112RP087477670,RE1112RP06414751,13091291,1000011484,DUS,1,1,503100,503100,FALSE
3,BX20,RC1112T706500117G,RE1112T70646279N,13086220,1000010072,DUS,1,2,16217,32433,FALSE
3,BX29,RC1112TL077766947,RE1112TL0639950N,13087683,1000003470,PC,1,4,18130,72520,FALSE
3,BX12,RC1112RP07982918O,RE1112RP0641116F,13080912,1000002432,TUB,1,2,53615,107230,FALSE
3,BX12,RC1112RP08010560A,RE1112RP06409365,13027118,1000003271,TUB,1,1,18145,18145,FALSE
3,BX20,RC1112T707355926E,RE1112T706463534,13086975,1000002450,KLG,1,1,127149,127149,FALSE
3,BX40,RC1113F207352536J,RE1113F206413539,13084194,1000002450,KLG,1,2,292125,584250,FALSE
3,BX26,RC1112TH080048291,RE1112TH06473397,13087973,1000003470,DUS,1,2,39690,79380,FALSE
3,BX33,RC11132P06807382M,RE11132P0648438F,13002885,1000000043,DUS,30,30,4843,145272,FALSE
3,BX52,RC1114YY080009320,RE1114YY0647729H,13022648,1000002450,BT,1,1,25650,25650,FALSE
3,BX40,RC1113F205691403O,RE1113F20641115H,13086064,1000003198,BT,1,2,25686,51371,FALSE
3,BX35,RC111351066660548,RE1113510640661K,13022561,1000002432,DUS,1,2,102460,204920,FALSE
3,BX25,RC1112TF074725932,RE1112TF06418987,13073605,1000003470,DUS,5,10,7954,79540,FALSE
3,BX01,RC1112NJ08433699K,RE1112NJ0648027F,13089359,1000003259,PC,1,3,66500,199500,FALSE
3,BX34,RC11135N06726950G,RE11135N0641004G,13015252,1000003470,BT,1,1,19344,19344,FALSE
3,BX25,RC1112TF06940481E,RE1112TF0641944K,12004611,1000003259,BT,1,1,27900,27900,FALSE
3,BX21,RC1112T809090606G,RE1112T80642410K,13084253,1000002450,DUS,30,30,1742,52250,FALSE
3,BX21,RC1112T808323727K,RE1112T806426591,13077509,1000002450,BT,1,1,25650,25650,FALSE
3,BX51,RC11142X06648512R,RE11142X0643793O,13022647,1000002450,DUS,10,240,2352,564301,FALSE
3,BX33,RC11132P06433754F,RE11132P0643202B,13084951,1000000043,BT,1,2,110355,220710,FALSE
3,BX13,RC1112RR08083345D,RE1112RR0643182P,13084982,1000003470,PC,1,45,13192,593640,FALSE
3,BX51,RC11142X05797166E,RE11142X06437801,13022614,1000003271,BT,1,1,47000,47000,FALSE
3,BX09,RC1112RH08361657P,RE1112RH0643224Q,13015583,1000002432,TUB,1,2,228000,456000,FALSE
3,BX01,RC1112NJ06967300E,RE1112NJ0643236M,13020680,1000000043,KLG,1,1,98250,98250,FALSE
3,BX29,RC1112TL06078922J,RE1112TL0639655L,13021030,1000002432,DUS,1,2,45600,91200,FALSE
3,BX35,RC11135109281707K,RE1113510638703E,13082698,1000003470,BT,1,2,118750,237500,FALSE
3,BX08,RC1112RE07693321F,RE1112RE0639016N,13086382,1000010904,BH,1,3,91892,275676,FALSE
3,BX01,RC1112NJ05821287B,RE1112NJ06444966,13080912,1000002432,TUB,1,1,53615,53615,FALSE
3,BX38,RC111354063008274,RE1113540633417F,13022561,1000002432,DUS,1,2,102460,204920,FALSE
3,BX38,RC11135406377971G,RE11135406350568,13019874,1000002580,TUB,1,1,18096,18096,FALSE
3,BX08,RC1112RE066810895,RE1112RE0639310Q,13015474,1000002432,TUB,1,1,28200,28200,FALSE
3,BX08,RC1112RE026649664,RE1112RE0639339D,13078880,1000002432,BT,1,6,71091,426545,FALSE
3,BX03,RC1112QX0110793818,RE1112QX0627979M,13095214,1000002450,DUS,8,8,14477,115814,FALSE
3,BX03,RC1112QX0110793818,RE1112QX0627979M,13006613,1000002450,DUS,100,300,2617,785070,FALSE
3,BX03,RC1112QX0110793818,RE1112QX0627979M,12001398,1000002450,DUS,30,60,1255,75272,FALSE
3,BX09,RC1112RH086317346,RE1112RH0627995Q,13008508,1000000043,DUS,100,100,3080,308000,FALSE
3,BX08,RC1112RE08097971Q,RE1112RE0639251I,13084982,1000003470,PC,1,40,13192,527680,FALSE
3,BX43,RC1113L308738864Q,RE1113L30638907G,13088722,1000011509,BT,1,3,141807,425419,FALSE
3,BX29,RC1112TL07984205K,RE1112TL0639877D,13022413,1000000043,DUS,32,32,1711,54745,FALSE
3,BX20,RC1112T7081692032,RE1112T706464319,13081154,1000003198,TUB,1,5,35163,175813,FALSE
3,BX14,RC1112RT088680281,RE1112RT0641923R,13020619,1000000043,DUS,1,1,33151,33151,FALSE
3,BX40,RC1113F205807537L,RE1113F20641101N,13086059,1000003198,BT,1,1,20341,20341,FALSE
3,BX22,RC1112T9086397384,RE1112T906462184,13089497,1000011628,PC,1,2,25226,50451,FALSE
3,BX08,RC1112RE06035671M,RE1112RE0640010I,13084446,1000002450,KLG,1,2,118750,237500,FALSE
3,BX26,RC1112TH057145476,RE1112TH06473913,13086068,1000003198,BT,1,2,10593,21185,FALSE
3,BX21,RC1112T808011054G,RE1112T80642408E,13084253,1000002450,DUS,30,30,1742,52250,FALSE
3,BX09,RC1112RH07965199J,RE1112RH0643525M,13087812,1000003470,PC,1,4,12955,51817,FALSE
3,BX33,RC11132P010521500I,RE11132P0643196I,13083667,1000000043,KLG,1,1,300456,300456,FALSE
3,BX51,RC11142X07800279P,RE11142X0643789K,13083350,1000003271,PAK,1,2,88825,177650,FALSE
3,BX07,RC1112R908479443G,RE1112R906440718,13020792,1000002823,DUS,1,2,99500,199000,FALSE
3,BX43,RC1113L3082420124,RE1113L30639521K,13015930,1000002580,BT,1,4,37983,151930,FALSE
3,BX21,RC1112T8084352508,RE1112T80639545N,13088020,1000003470,DUS,12,35,3880,135800,FALSE
3,BX14,RC1112RT06934351J,RE1112RT0642200B,13019403,1000002823,DUS,10,20,973,19444,FALSE
3,BX08,RC1112RE08711694B,RE1112RE0639543F,13088722,1000011509,BT,1,1,141807,141807,FALSE
3,BX21,RC1112T808050139R,RE1112T80639526Q,13017950,1000003470,BH,1,11,10439,114820,FALSE
3,BX41,RC1113F109004773Q,RE1113F106290183,13085099,1000000043,BT,1,2,52937,105874,FALSE
3,BX21,RC1112T807540748F,RE1112T806370285,13082701,1000002432,DUS,30,30,5014,150400,FALSE
3,BX49,RC1113UK06909766E,RE1113UK0638696D,13015595,1000000043,BT,1,1,161636,161636,FALSE
3,BX43,RC1113L307708704E,RE1113L306394499,13015719,1000002432,BT,1,1,62178,62178,FALSE
3,BX34,RC11135N08211167P,RE11135N0638530O,13015930,1000002580,BT,1,1,37982,37982,FALSE
3,BX43,RC1113L3082397181,RE1113L306394846,13085813,1000002432,DUS,1,1,70500,70500,FALSE
3,BX40,RC1113F202984953B,RE1113F20640802H,13015506,1000003101,TUB,1,2,157500,315000,FALSE
3,BX50,RC1113UR057882239,RE1113UR06399820,13085875,1000003470,DUS,48,96,3880,372480,FALSE
3,BX33,RC11132P05690231O,RE11132P0646456H,13010345,2000000025,BT,1,10,22176,221759,FALSE
3,BX08,RC1112RE04075446F,RE1112RE0639821I,13085099,1000000043,BT,1,1,51646,51646,FALSE
3,BX29,RC1112TL04724528Q,RE1112TL0639680K,13020727,1000003970,KLG,1,1,325805,325805,FALSE
3,BX33,RC11132P08102891L,RE11132P0646494B,13015474,1000002432,TUB,1,4,28200,112800,FALSE
3,BX40,RC1113F208500659H,RE1113F206403942,13081142,1000002450,SC,1,2,53986,107972,FALSE
3,BX20,RC1112T706500117G,RE1112T70646279N,13086235,1000010072,DUS,1,1,16216,16216,FALSE
3,BX41,RC1113F107885170N,RE1113F10642052D,13087704,1000002779,PC,50,30,3325,99750,FALSE
3,BX14,RC1112RT084156781,RE1112RT0642101B,13087812,1000003470,PC,1,5,12955,64772,FALSE
3,BX29,RC1112TL04181567L,RE1112TL0639819N,13004139,1000002823,DUS,30,30,21497,644889,FALSE
3,BX20,RC1112T709283263N,RE1112T70646297L,12003821,1000003470,BT,1,2,32786,65572,FALSE
3,BX26,RC1112TH010754996N,RE1112TH0647410J,13083520,1000003470,TUB,1,1,32592,32592,FALSE
3,BX41,RC1113F108719077K,RE1113F10640735B,13088722,1000011509,BT,1,1,141807,141807,FALSE
3,BX26,RC1112TH07523163H,RE1112TH06473628,12004507,1000003198,BT,1,3,7518,22554,FALSE
3,BX26,RC1112TH0106831857,RE1112TH06473708,13070382,1000000043,TUB,1,1,25973,25973,FALSE
3,BX26,RC1112TH04231567A,RE1112TH06473931,13015599,1000003478,BT,1,1,32909,32909,FALSE
3,BX22,RC1112T906351825K,RE1112T90640206K,11002221,2000000025,TUB,1,25,14220,355500,FALSE
3,BX04,RC1112R1010911564L,RE1112R10647918E,13006604,1000003271,DUS,100,700,4230,2961000,FALSE
3,BX04,RC1112R1010911564L,RE1112R10647918E,13006605,1000003271,DUS,100,300,7050,2115000,FALSE
3,BX04,RC1112R1070430317,RE1112R106480985,13022565,1000002432,DUS,1,1,399500,399500,FALSE
3,BX32,RC1112TP054653202,RE1112TP0642500E,13022635,1000003271,BT,1,1,61100,61100,FALSE
3,BX10,RC1112RK066672160,RE1112RK0642904J,12000815,1000000043,DUS,30,60,6967,417982,FALSE
3,BX25,RC1112TF010245055Q,RE1112TF06431133,13095637,1000003470,BT,1,2,55290,110580,FALSE
3,BX07,RC1112R9074648891,RE1112R90644097Q,13003061,1000002823,DUS,30,30,15200,456000,FALSE
3,BX35,RC11135107370060K,RE1113510643453G,13076629,1000002450,DUS,30,30,6000,180000,FALSE
3,BX33,RC11132P08878729F,RE11132P0643180Q,13020722,1000000043,DUS,1,1,75491,75491,FALSE
3,BX51,RC11142X08123666M,RE11142X06440548,13070390,1000000043,TUB,1,2,70848,141696,FALSE
3,BX19,RC1112T6078445230,RE1112T60628685L,13019573,1000000043,BT,1,1,62846,62846,FALSE
3,BX40,RC1113F2026719597,RE1113F20636457N,13020248,1000002823,BH,1,1,36810,36810,FALSE
3,BX07,RC1112R9073036528,RE1112R906442805,13083638,1000003198,DUS,120,88,557,48940,FALSE
3,BX29,RC1112TL079858148,RE1112TL0639011B,13084965,1000003198,TUB,1,1,27238,27238,FALSE
3,BX08,RC1112RE059575547,RE1112RE0639116M,13086059,1000003198,BT,1,2,20341,40682,FALSE
3,BX43,RC1113L308376260G,RE1113L306312417,13078880,1000002432,BT,1,3,90160,270480,FALSE
3,BX03,RC1112QX08979116L,RE1112QX06445676,13094058,1000002823,KLG,1,1,236588,236588,FALSE
3,BX29,RC1112TL080252555,RE1112TL06390362,13019819,1000002450,BT,1,3,32775,98325,FALSE
3,BX14,RC1112RT07701992A,RE1112RT0639044G,13086382,1000010904,BH,1,3,91892,275676,FALSE
3,BX03,RC1112QX0110793818,RE1112QX0627979M,13091488,1000002450,DUS,30,60,12150,729000,FALSE
3,BX03,RC1112QX0110793818,RE1112QX0627979M,13010727,1000002450,DUS,30,30,8250,247500,FALSE
3,BX03,RC1112QX0110793818,RE1112QX0627979M,13078460,1000002450,DUS,60,120,53334,6400000,FALSE
3,BX03,RC1112QX0110793818,RE1112QX0627979M,13003927,1000002450,DUS,100,200,2420,483989,FALSE
3,BX03,RC1112QX0110793818,RE1112QX0627979M,13078067,1000002450,DUS,20,20,7778,155550,FALSE
3,BX09,RC1112RH08628397P,RE1112RH0627996P,13008508,1000000043,DUS,100,100,3080,308000,FALSE
3,BX32,RC1112TP092973826,RE1112TP0628370K,12000745,1000000043,BT,1,3,32443,97328,FALSE
3,BX29,RC1112TL08390508E,RE1112TL06388999,13070394,1000000043,TUB,1,2,38799,77597,FALSE
3,BX21,RC1112T8092884484,RE1112T806391173,13019571,1000003470,BT,1,2,101850,203700,FALSE
3,BX08,RC1112RE06234087K,RE1112RE0639159B,13023146,1000003198,BH,1,1,16054,16054,FALSE
3,BX04,RC1112R1084286960,RE1112R10636045N,13015583,1000002432,TUB,1,2,225600,451200,FALSE
3,BX20,RC1112T708505636P,RE1112T70646202G,13085098,1000000043,BT,1,1,22289,22289,FALSE
3,BX12,RC1112RP06697500J,RE1112RP0641706B,13015456,1000000043,TUB,1,3,37400,112200,FALSE
3,BX40,RC1113F207993778K,RE1113F206412558,13078945,1000000043,BT,1,1,91771,91771,FALSE
3,BX22,RC1112T908790999G,RE1112T90646194L,13085319,1000003470,DUS,12,24,9275,222600,FALSE
3,BX40,RC1113F205867204O,RE1113F20641122I,13086062,1000003198,BH,1,1,12746,12746,FALSE
3,BX20,RC1112T7090431562,RE1112T70646212E,13082698,1000003470,BT,1,2,118750,237500,FALSE
3,BX29,RC1112TL05068295O,RE1112TL0639765I,13019573,1000000043,BT,1,2,59238,118476,FALSE
3,BX08,RC1112RE062250542,RE1112RE06399940,13020557,1000002450,KLG,1,1,128466,128466,FALSE
3,BX29,RC1112TL03860916K,RE1112TL0639871J,13022412,1000000043,DUS,1,14,27959,391420,FALSE
3,BX40,RC1113F207147795A,RE1113F20641422F,13087394,1000002450,BT,1,1,82461,82461,FALSE
3,BX40,RC1113F206662439C,RE1113F20640318E,13084693,1000002450,DUS,1,5,45600,228000,FALSE
3,BX26,RC1112TH02986566M,RE1112TH06473815,13081287,1000003271,BT,1,3,130472,391416,FALSE
3,BX40,RC1113F203495482K,RE1113F20641152C,13016716,1000003198,BH,1,5,4985,24925,FALSE
3,BX26,RC1112TH07955912O,RE1112TH0647412H,13087812,1000003470,PC,1,8,12955,103634,FALSE
3,BX52,RC1114YY03022596Q,RE1114YY0647820P,13022602,1000002432,BT,1,2,102460,204920,FALSE
3,BX07,RC1112R9037311859,RE1112R906475333,13020555,1000000043,DUS,1,2,85848,171696,FALSE
3,BX52,RC1114YY08144905C,RE1114YY0647824L,13022901,1000002432,BT,1,2,131600,263200,FALSE
3,BX04,RC1112R1010911564L,RE1112R10647918E,13008298,1000003271,DUS,100,100,1645,164500,FALSE
3,BX25,RC1112TF03529760H,RE1112TF0641362O,13015846,1000002432,TUB,1,2,46408,92816,FALSE
3,BX40,RC1113F204271475,RE1113F20641233E,13015455,1000000043,TUB,1,2,26843,53685,FALSE
3,BX32,RC1112TP08035046Q,RE1112TP0642411C,13020619,1000000043,DUS,1,1,32501,32501,FALSE
3,BX32,RC1112TP08011408Q,RE1112TP0642489I,13084194,1000002450,KLG,1,3,292125,876375,FALSE
3,BX35,RC11135108104997N,RE1113510643425K,13086208,1000003470,DUS,10,10,9118,91180,FALSE
3,BX25,RC1112TF085120032,RE1112TF06432043,13076704,1000003271,DUS,1,1,12454,12454,FALSE
3,BX51,RC11142X08697080L,RE11142X0644088Q,13088722,1000011509,BT,1,3,141807,425419,FALSE
3,BX51,RC11142X081228504,RE11142X06440691,13080912,1000002432,TUB,1,2,53615,107230,FALSE
3,BX51,RC11142X085076024,RE11142X06440762,13070298,1000002432,DUS,1,2,112800,225600,FALSE
3,BX51,RC11142X08511025C,RE11142X06439470,13087683,1000003470,PC,1,1,17101,17101,FALSE
3,BX31,RC1112TN06664724F,RE1112TN0638346N,13084033,1000000043,DUS,1,1,69579,69579,FALSE
3,BX08,RC1112RE06709644E,RE1112RE0639222N,13016730,1000002432,DUS,1,14,11408,159702,FALSE
3,BX12,RC1112RP085872749,RE1112RP0638762I,13079278,1000003470,BT,1,5,16483,82413,FALSE
3,BX29,RC1112TL08349725F,RE1112TL06389150,13080912,1000002432,TUB,1,4,54168,216671,FALSE
3,BX08,RC1112RE079625538,RE1112RE0639273C,13087812,1000003470,PC,1,7,12955,90680,FALSE
3,BX35,RC11135106565448N,RE1113510638720D,13086207,1000003470,TUB,1,2,35890,71780,FALSE
3,BX40,RC1113F208521658E,RE1113F20639384F,13088345,1000011484,BH,1,2,299000,598000,FALSE
3,BX20,RC1112T7085104744,RE1112T706463187,12000878,1000000043,DUS,30,30,1123,33666,FALSE
3,BX20,RC1112T7049208144,RE1112T706462740,13085228,1000010072,PC,1,2,19546,39092,FALSE
3,BX22,RC1112T9069421532,RE1112T90646619R,12000746,1000000043,BT,1,2,19665,39330,FALSE
3,BX35,RC11135107452783R,RE1113510640718M,13022562,1000002432,DUS,1,2,186120,372240,FALSE
3,BX20,RC1112T7066142862,RE1112T706464462,13086244,1000003198,DUS,12,6,6111,36666,FALSE
3,BX33,RC11132P011153251A,RE11132P0647663E,12005200,1000002823,DUS,30,30,8480,254400,FALSE
3,BX22,RC1112T9057999440,RE1112T906475072,13086063,1000003198,BT,1,2,15714,31428,FALSE
3,BX22,RC1112T9064978825,RE1112T90647472M,13021054,1000003198,DUS,25,49,9080,444881,FALSE
3,BX52,RC1114YY03348177L,RE1114YY0647811Q,12000888,1000000043,DUS,100,80,544,43452,FALSE
3,BX50,RC1113UR06965967E,RE1113UR0640059P,13016456,1000002580,TUB,1,1,101466,101466,FALSE
3,BX12,RC1112RP07992333E,RE1112RP06409641,13087812,1000003470,PC,1,8,12955,103634,FALSE
3,BX01,RC1112NJ07873299I,RE1112NJ0643470I,13019938,1000000043,TUB,1,2,285971,571942,FALSE
3,BX51,RC11142X08332475O,RE11142X06440664,13078880,1000002432,BT,1,2,90160,180320,FALSE
3,BX01,RC1112NJ087514371,RE1112NJ0643603R,13070391,1000000043,TUB,1,1,71605,71605,FALSE
3,BX26,RC1112TH08481957B,RE1112TH0643207O,13023367,1000002432,BT,1,2,77616,155232,FALSE
3,BX08,RC1112RE07888762O,RE1112RE06391939,13015457,1000003470,TUB,1,1,34700,34700,FALSE
3,BX35,RC11135109052312G,RE1113510639107E,13015930,1000002580,BT,1,1,37983,37983,FALSE
3,BX35,RC11135109052312G,RE1113510639099N,13015930,1000002580,BT,1,3,37983,113948,FALSE
3,BX08,RC1112RE05742971C,RE1112RE0639365B,13086278,1000002432,DUS,10,20,12540,250800,FALSE
