nama_outlet,kode_outlet,nama_bm,kode_bm,kode_doc_type,deskripsi_kode_type,dpp,ppn,total,document_id,no_transaksi,tanggal,no_referensi
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1781996,,1781996,626068016,RC1112QX011339289R,5/15/2025,YQBX03250515
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,639350,,639350,626068016,RC1112QX011339300N,5/15/2025,YQBX03250515
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,266000,,266000,626068016,RC1112QX011339311K,5/15/2025,YQBX03250515
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,168000,,168000,626068016,RC1112QX0113393576,5/15/2025,YQBX03250515
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1532343,168558,1700901,626068016,RC1112QX011339507E,5/15/2025,YQBX03250515
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,191937,,191937,626068016,RC1112QX0113395583,5/15/2025,YQBX03250515
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1478989,,1478989,626068016,RC1112QX011339586R,5/15/2025,YQBX03250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,543380,,543380,626068017,RC1112R1011334659K,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,797800,,797800,626068017,RC1112R1011334670P,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,212613,,212613,626068017,RC1112R1011334680N,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,637839,,637839,626068017,RC1112R1011334685I,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,321732,,321732,626068017,RC1112R1011334692J,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,332025,,332025,626068017,RC1112R10113347037,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,398707,,398707,626068017,RC1112R10113347091,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,70612,,70612,626068017,RC1112R10113347126,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,901306,,901306,626068017,RC1112R10113347206,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,352894,38818,391712,626068017,RC1112R1011334727R,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,648600,,648600,626068017,RC1112R10113347322,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4510000,,4510000,626068017,RC1112R1011334737P,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,518836,,518836,626068017,RC1112R1011334747N,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1645000,,1645000,626068017,RC1112R1011334765L,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,531100,,531100,626068017,RC1112R1011334784I,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,204450,,204450,626068017,RC1112R1011334787F,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,225243,,225243,626068017,RC1112R1011334874J,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,965250,,965250,626068017,RC1112R10113349017,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4042915,,4042915,626068017,RC1112R10113349133,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,595071,,595071,626068017,RC1112R1011334942Q,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,787500,,787500,626068017,RC1112R1011334968G,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,278300,,278300,626068017,RC1112R1011334990I,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,475961,,475961,626068017,RC1112R1011335004B,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2976804,,2976804,626068017,RC1112R1011335020B,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,555000,,555000,626068017,RC1112R10113350434,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,979904,,979904,626068017,RC1112R10113350550,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,79900,,79900,626068017,RC1112R1011335078L,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,490000,,490000,626068017,RC1112R1011335083O,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,459460,,459460,626068017,RC1112R10113351273,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,366600,,366600,626068017,RC1112R1011335159N,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,7438500,,7438500,626068017,RC1112R1011335292L,5/15/2025,YQBX04250515
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,63979,,63979,626068017,RC1112R1011335776G,5/15/2025,YQBX04250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,733559,,733559,626068018,RC1112R90113374278,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,546583,,546583,626068018,RC1112R90113390536,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,289894,,289894,626068018,RC1112R9011339596I,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,75676,,75676,626068018,RC1112R90113396343,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,824686,,824686,626068018,RC1112R9011339846P,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,245000,,245000,626068018,RC1112R9011339858L,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2407726,,2407726,626068018,RC1112R9011339879G,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,486319,,486319,626068018,RC1112R9011339886H,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,635102,,635102,626068018,RC1112R9011339894H,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3138027,,3138027,626068018,RC1112R90113399037,5/15/2025,YQBX07250515
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1226000,,1226000,626068018,RC1112R9011340052O,5/15/2025,YQBX07250515
KF.0225,BX08,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,142500,,142500,626068019,RC1112RE0113354333,5/15/2025,YQBX08250515
KF.0225,BX08,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,948873,,948873,626068019,RC1112RE0113364073,5/15/2025,YQBX08250515
KF.0225,BX08,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,6753872,,6753872,626068019,RC1112RE0113371109,5/15/2025,YQBX08250515
KF.0225,BX08,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,849676,,849676,626068019,RC1112RE0113375105,5/15/2025,YQBX08250515
KF.0275,BX09,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,698970,,698970,626068020,RC1112RH011337133O,5/15/2025,YQBX09250515
KF.0275,BX09,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1097250,,1097250,626068020,RC1112RH011337347G,5/15/2025,YQBX09250515
KF.0275,BX09,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,618610,,618610,626068020,RC1112RH011337416M,5/15/2025,YQBX09250515
KF.0275,BX09,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1065260,,1065260,626068020,RC1112RH011337574B,5/15/2025,YQBX09250515
KF.0275,BX09,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4382520,,4382520,626068020,RC1112RH0113394837,5/15/2025,YQBX09250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,28875724,3176330,32052054,626068021,RC1112RK011336895R,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,63979,,63979,626068021,RC1112RK0113369396,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,6817800,,6817800,626068021,RC1112RK011337695R,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,6833868,,6833868,626068021,RC1112RK0113379367,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,68957,,68957,626068021,RC1112RK0113379661,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,537976,,537976,626068021,RC1112RK011338212K,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,438900,,438900,626068021,RC1112RK011338308F,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,706680,,706680,626068021,RC1112RK0113384913,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,711900,,711900,626068021,RC1112RK011338531E,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1181397,,1181397,626068021,RC1112RK0113386475,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,736724,,736724,626068021,RC1112RK011338686Q,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,995310,,995310,626068021,RC1112RK0113387483,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1294516,,1294516,626068021,RC1112RK011338807B,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,257213,,257213,626068021,RC1112RK011338830C,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,543733,59811,603544,626068021,RC1112RK011339010M,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,431494,47464,478958,626068021,RC1112RK011339045B,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,539501,59345,598846,626068021,RC1112RK0113390639,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,194568,,194568,626068021,RC1112RK011339241D,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,13922,,13922,626068021,RC1112RK0113392548,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,56110,,56110,626068021,RC1112RK0113393476,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1294118,,1294118,626068021,RC1112RK0113393823,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,29266,,29266,626068021,RC1112RK011339430E,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3653065,,3653065,626068021,RC1112RK0113395438,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,924469,,924469,626068021,RC1112RK011339623B,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2121378,,2121378,626068021,RC1112RK0113396553,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1039157,,1039157,626068021,RC1112RK011339677P,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4871804,,4871804,626068021,RC1112RK0113397196,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,7601516,,7601516,626068021,RC1112RK0113397605,5/15/2025,YQBX10250515
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,22924350,,22924350,626068021,RC1112RK011339767Q,5/15/2025,YQBX10250515
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1776336,,1776336,626068022,RC1112RP0113389212,5/15/2025,YQBX12250515
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1696080,,1696080,626068022,RC1112RP011339091N,5/15/2025,YQBX12250515
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2276016,,2276016,626068022,RC1112RP011339247P,5/15/2025,YQBX12250515
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,201120,,201120,626068022,RC1112RP011339286I,5/15/2025,YQBX12250515
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3779276,,3779276,626068022,RC1112RP011339885D,5/15/2025,YQBX12250515
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,131967,,131967,626068023,RC1112RR011336771M,5/15/2025,YQBX13250515
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1106861,,1106861,626068023,RC1112RR011336846M,5/15/2025,YQBX13250515
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3779276,,3779276,626068023,RC1112RR011337908P,5/15/2025,YQBX13250515
KF 0416,BX14,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,556268,61189,617457,626068024,RC1112RT0113362107,5/15/2025,YQBX14250515
KF 0416,BX14,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4885926,,4885926,626068024,RC1112RT011338729F,5/15/2025,YQBX14250515
KF 0416,BX14,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1616736,,1616736,626068024,RC1112RT011338856B,5/15/2025,YQBX14250515
KF 0416,BX14,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,966240,,966240,626068024,RC1112RT0113388883,5/15/2025,YQBX14250515
KF 0416,BX14,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,157601,,157601,626068024,RC1112RT011338911N,5/15/2025,YQBX14250515
KF.0524 Banteng,BX19,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,659249,,659249,626068025,RC1112T6011335653B,5/15/2025,YQBX19250515
KF.0524 Banteng,BX19,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1416973,,1416973,626068025,RC1112T60113360759,5/15/2025,YQBX19250515
KF.0524 Banteng,BX19,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,867048,,867048,626068025,RC1112T60113367476,5/15/2025,YQBX19250515
KF.0524 Banteng,BX19,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,198661,,198661,626068025,RC1112T6011337990R,5/15/2025,YQBX19250515
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,534859,,534859,626068026,RC1112T80113372279,5/15/2025,YQBX21250515
KF.Delanggu,BX23,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1387676,,1387676,626068027,RC1112TC011336945M,5/15/2025,YQBX23250515
KF.Delanggu,BX23,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,319820,,319820,626068027,RC1112TC0113370282,5/15/2025,YQBX23250515
KF.Delanggu,BX23,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4093696,,4093696,626068027,RC1112TC011337139Q,5/15/2025,YQBX23250515
KF.Delanggu,BX23,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,522703,,522703,626068027,RC1112TC011337366L,5/15/2025,YQBX23250515
KF.Delanggu,BX23,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,364560,,364560,626068027,RC1112TC011337462O,5/15/2025,YQBX23250515
KF.Delanggu,BX23,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,14012135,1541335,15553470,626068027,RC1112TC011338524R,5/15/2025,YQBX23250515
KF.Delanggu,BX23,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,6896010,,6896010,626068027,RC1112TC011339065L,5/15/2025,YQBX23250515
KF.Delanggu,BX23,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,230588,,230588,626068027,RC1112TC011339082K,5/15/2025,YQBX23250515
KF.Delanggu,BX23,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1585140,,1585140,626068027,RC1112TC0113391205,5/15/2025,YQBX23250515
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2143446,,2143446,626068028,RC1112TF011336974A,5/15/2025,YQBX25250515
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,294500,,294500,626068028,RC1112TF011338248F,5/15/2025,YQBX25250515
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4323667,,4323667,626068028,RC1112TF011338314O,5/15/2025,YQBX25250515
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,7205056,,7205056,626068028,RC1112TF011338363F,5/15/2025,YQBX25250515
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,242050,,242050,626068028,RC1112TF0113384965,5/15/2025,YQBX25250515
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1022928,,1022928,626068028,RC1112TF011338540K,5/15/2025,YQBX25250515
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,11479110,,11479110,626068028,RC1112TF011338564C,5/15/2025,YQBX25250515
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,12510835,1376192,13887027,626068028,RC1112TF0113385786,5/15/2025,YQBX25250515
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,133478,,133478,626068028,RC1112TF011338602P,5/15/2025,YQBX25250515
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1114260,,1114260,626068029,RC1112TH011338452D,5/15/2025,YQBX26250515
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,60129,,60129,626068029,RC1112TH0113385479,5/15/2025,YQBX26250515
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,311888,,311888,626068029,RC1112TH0113385853,5/15/2025,YQBX26250515
KF SOROSUTAN,BX26,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1263504,,1263504,626068029,RC1112TH011338716E,5/15/2025,YQBX26250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1826450,,1826450,626068030,RC1112TJ011339479O,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2137945,,2137945,626068030,RC1112TJ011339784O,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4061512,,4061512,626068030,RC1112TJ011339965P,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,325533,,325533,626068030,RC1112TJ0113400146,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,179025,,179025,626068030,RC1112TJ0113400191,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,10721,,10721,626068030,RC1112TJ0113400253,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,628027,,628027,626068030,RC1112TJ011340029R,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,193700,,193700,626068030,RC1112TJ011340037R,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,679730,,679730,626068030,RC1112TJ011340046Q,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1760812,,1760812,626068030,RC1112TJ011340057N,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1080597,,1080597,626068030,RC1112TJ011340063P,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,18925,,18925,626068030,RC1112TJ011340066M,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1275078,,1275078,626068030,RC1112TJ011340069J,5/15/2025,YQBX27250515
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,10721,,10721,626068030,RC1112TJ011340071P,5/15/2025,YQBX27250515
KF. Kota Gede,BX31,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,356841,,356841,626068031,RC1112TN0113363660,5/15/2025,YQBX31250515
KF. Kota Gede,BX31,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,162718,,162718,626068031,RC1112TN011339263Q,5/15/2025,YQBX31250515
KF. Kota Gede,BX31,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,505680,,505680,626068031,RC1112TN0113393182,5/15/2025,YQBX31250515
KF. Wonosari,BX32,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,17813892,,17813892,626068032,RC1112TP011335413A,5/15/2025,YQBX32250515
KF. Wonosari,BX32,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,37838,,37838,626068032,RC1112TP011337829M,5/15/2025,YQBX32250515
KF. Wonosari,BX32,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,239839,,239839,626068032,RC1112TP011337871K,5/15/2025,YQBX32250515
